,Country Name,Date,"Government Response Stringency Index ((0 to 100, 100 = strictest))"
14734,Puerto Rico,"Apr 13, 2020",94.58
14735,Puerto Rico,"Apr 14, 2020",94.58
14736,Puerto Rico,"Apr 15, 2020",97.22
14737,Puerto Rico,"Apr 16, 2020",97.22
14738,Puerto Rico,"Apr 17, 2020",97.22
14739,Puerto Rico,"Apr 18, 2020",97.22
14740,Puerto Rico,"Apr 19, 2020",97.22
14741,Puerto Rico,"Apr 20, 2020",97.22
14742,Puerto Rico,"Apr 21, 2020",97.22
14743,Puerto Rico,"Apr 22, 2020",97.22
14744,Puerto Rico,"Apr 23, 2020",97.22
14745,Puerto Rico,"Apr 24, 2020",97.22
14746,Puerto Rico,"Apr 25, 2020",97.22
14747,Puerto Rico,"Apr 26, 2020",100.0
14748,Puerto Rico,"Apr 27, 2020",100.0
14749,Puerto Rico,"Apr 28, 2020",100.0
14750,Puerto Rico,"Apr 29, 2020",100.0
14849,Qatar,"Apr 1, 2020",91.54
14850,Qatar,"Apr 2, 2020",91.54
14858,Qatar,"Apr 10, 2020",91.54
14859,Qatar,"Apr 11, 2020",91.54
14860,Qatar,"Apr 12, 2020",91.54
14861,Qatar,"Apr 13, 2020",91.54
14862,Qatar,"Apr 14, 2020",91.54
14863,Qatar,"Apr 15, 2020",91.54
14864,Qatar,"Apr 16, 2020",91.54
14865,Qatar,"Apr 17, 2020",91.54
14866,Qatar,"Apr 18, 2020",91.54
14867,Qatar,"Apr 19, 2020",91.54
14868,Qatar,"Apr 20, 2020",91.54
14869,Qatar,"Apr 21, 2020",91.54
14870,Qatar,"Apr 22, 2020",90.74
14871,Qatar,"Apr 23, 2020",90.74
14872,Qatar,"Apr 24, 2020",90.74
14873,Qatar,"Apr 25, 2020",90.74
14874,Qatar,"Apr 26, 2020",90.74
14875,Qatar,"Apr 27, 2020",90.74
14876,Qatar,"Apr 28, 2020",90.74
14877,Qatar,"Apr 29, 2020",90.74
14981,Romania,"Apr 1, 2020",88.36
14982,Romania,"Apr 2, 2020",88.36
14990,Romania,"Apr 10, 2020",88.36
14991,Romania,"Apr 11, 2020",88.36
14992,Romania,"Apr 12, 2020",88.36
14993,Romania,"Apr 13, 2020",88.36
14994,Romania,"Apr 14, 2020",88.36
14995,Romania,"Apr 15, 2020",88.36
14996,Romania,"Apr 16, 2020",88.36
14997,Romania,"Apr 17, 2020",88.36
14998,Romania,"Apr 18, 2020",88.36
14999,Romania,"Apr 19, 2020",88.36
15000,Romania,"Apr 20, 2020",88.36
15001,Romania,"Apr 21, 2020",88.36
15002,Romania,"Apr 22, 2020",88.36
15003,Romania,"Apr 23, 2020",88.36
15004,Romania,"Apr 24, 2020",88.36
15005,Romania,"Apr 25, 2020",88.36
15006,Romania,"Apr 26, 2020",88.36
15007,Romania,"Apr 27, 2020",88.36
15008,Romania,"Apr 28, 2020",88.36
15009,Romania,"Apr 29, 2020",88.36
15109,Russia,"Apr 1, 2020",92.86
15110,Russia,"Apr 2, 2020",92.86
15118,Russia,"Apr 10, 2020",92.86
15119,Russia,"Apr 11, 2020",92.86
15120,Russia,"Apr 12, 2020",92.86
15121,Russia,"Apr 13, 2020",92.86
15122,Russia,"Apr 14, 2020",92.86
15123,Russia,"Apr 15, 2020",92.86
15124,Russia,"Apr 16, 2020",92.86
15125,Russia,"Apr 17, 2020",92.86
15126,Russia,"Apr 18, 2020",92.86
15127,Russia,"Apr 19, 2020",92.86
15128,Russia,"Apr 20, 2020",92.86
15129,Russia,"Apr 21, 2020",92.86
15130,Russia,"Apr 22, 2020",92.86
15131,Russia,"Apr 23, 2020",92.86
15132,Russia,"Apr 24, 2020",92.86
15133,Russia,"Apr 25, 2020",92.86
15134,Russia,"Apr 26, 2020",92.86
15135,Russia,"Apr 27, 2020",92.86
15136,Russia,"Apr 28, 2020",92.86
15137,Russia,"Apr 29, 2020",92.86
15241,Rwanda,"Apr 1, 2020",100.0
15242,Rwanda,"Apr 2, 2020",100.0
15250,Rwanda,"Apr 10, 2020",100.0
15251,Rwanda,"Apr 11, 2020",100.0
15252,Rwanda,"Apr 12, 2020",100.0
15253,Rwanda,"Apr 13, 2020",100.0
15254,Rwanda,"Apr 14, 2020",100.0
15255,Rwanda,"Apr 15, 2020",100.0
15256,Rwanda,"Apr 16, 2020",100.0
15257,Rwanda,"Apr 17, 2020",100.0
15258,Rwanda,"Apr 18, 2020",100.0
15259,Rwanda,"Apr 19, 2020",100.0
15260,Rwanda,"Apr 20, 2020",100.0
15261,Rwanda,"Apr 21, 2020",100.0
15262,Rwanda,"Apr 22, 2020",100.0
15263,Rwanda,"Apr 23, 2020",100.0
15264,Rwanda,"Apr 24, 2020",100.0
15265,Rwanda,"Apr 25, 2020",100.0
15266,Rwanda,"Apr 26, 2020",100.0
15267,Rwanda,"Apr 27, 2020",100.0
15268,Rwanda,"Apr 28, 2020",100.0
15269,Rwanda,"Apr 29, 2020",100.0
15371,San Marino,"Apr 1, 2020",85.44
15372,San Marino,"Apr 2, 2020",85.44
15380,San Marino,"Apr 10, 2020",88.09
15381,San Marino,"Apr 11, 2020",88.09
15382,San Marino,"Apr 12, 2020",88.09
15383,San Marino,"Apr 13, 2020",88.09
15384,San Marino,"Apr 14, 2020",88.09
15385,San Marino,"Apr 15, 2020",88.09
15386,San Marino,"Apr 16, 2020",88.09
15387,San Marino,"Apr 17, 2020",92.06
15388,San Marino,"Apr 18, 2020",92.06
15389,San Marino,"Apr 19, 2020",92.06
15390,San Marino,"Apr 20, 2020",92.06
15391,San Marino,"Apr 21, 2020",92.06
15392,San Marino,"Apr 22, 2020",92.06
15393,San Marino,"Apr 23, 2020",92.06
15394,San Marino,"Apr 24, 2020",92.06
15395,San Marino,"Apr 25, 2020",92.06
15396,San Marino,"Apr 26, 2020",92.06
15397,San Marino,"Apr 27, 2020",92.06
15398,San Marino,"Apr 28, 2020",92.06
15399,San Marino,"Apr 29, 2020",92.06
15506,Saudi Arabia,"Apr 1, 2020",92.72
15507,Saudi Arabia,"Apr 2, 2020",92.72
15515,Saudi Arabia,"Apr 10, 2020",92.2
15516,Saudi Arabia,"Apr 11, 2020",92.2
15517,Saudi Arabia,"Apr 12, 2020",92.2
15518,Saudi Arabia,"Apr 13, 2020",92.2
15519,Saudi Arabia,"Apr 14, 2020",92.2
15520,Saudi Arabia,"Apr 15, 2020",92.2
15521,Saudi Arabia,"Apr 16, 2020",92.2
15522,Saudi Arabia,"Apr 17, 2020",92.2
15523,Saudi Arabia,"Apr 18, 2020",92.2
15524,Saudi Arabia,"Apr 19, 2020",92.2
15525,Saudi Arabia,"Apr 20, 2020",92.2
15526,Saudi Arabia,"Apr 21, 2020",92.2
15527,Saudi Arabia,"Apr 22, 2020",92.2
15528,Saudi Arabia,"Apr 23, 2020",92.2
15529,Saudi Arabia,"Apr 24, 2020",92.2
15530,Saudi Arabia,"Apr 25, 2020",92.2
15531,Saudi Arabia,"Apr 26, 2020",94.18
15532,Saudi Arabia,"Apr 27, 2020",94.18
15533,Saudi Arabia,"Apr 28, 2020",94.18
15534,Saudi Arabia,"Apr 29, 2020",94.18
15703,Serbia,"Apr 1, 2020",100.0
15704,Serbia,"Apr 2, 2020",100.0
15712,Serbia,"Apr 10, 2020",100.0
15713,Serbia,"Apr 11, 2020",100.0
15714,Serbia,"Apr 12, 2020",100.0
15715,Serbia,"Apr 13, 2020",100.0
15716,Serbia,"Apr 14, 2020",100.0
15717,Serbia,"Apr 15, 2020",100.0
15718,Serbia,"Apr 16, 2020",100.0
15719,Serbia,"Apr 17, 2020",100.0
15720,Serbia,"Apr 18, 2020",100.0
15721,Serbia,"Apr 19, 2020",100.0
15722,Serbia,"Apr 20, 2020",100.0
15723,Serbia,"Apr 21, 2020",97.35
15724,Serbia,"Apr 22, 2020",97.35
15725,Serbia,"Apr 23, 2020",97.35
15726,Serbia,"Apr 24, 2020",97.35
15727,Serbia,"Apr 25, 2020",97.35
15728,Serbia,"Apr 26, 2020",97.35
15729,Serbia,"Apr 27, 2020",94.18
15730,Serbia,"Apr 28, 2020",94.18
15731,Serbia,"Apr 29, 2020",94.18
15832,Seychelles,"Apr 1, 2020",55.95
15833,Seychelles,"Apr 2, 2020",55.95
15841,Seychelles,"Apr 10, 2020",94.58
15842,Seychelles,"Apr 11, 2020",94.58
15843,Seychelles,"Apr 12, 2020",94.58
15844,Seychelles,"Apr 13, 2020",94.58
15845,Seychelles,"Apr 14, 2020",94.58
15846,Seychelles,"Apr 15, 2020",94.58
15847,Seychelles,"Apr 16, 2020",94.58
15848,Seychelles,"Apr 17, 2020",94.58
15849,Seychelles,"Apr 18, 2020",94.58
15850,Seychelles,"Apr 19, 2020",94.58
15851,Seychelles,"Apr 20, 2020",94.58
15852,Seychelles,"Apr 21, 2020",94.58
15853,Seychelles,"Apr 22, 2020",94.58
15854,Seychelles,"Apr 23, 2020",94.58
15855,Seychelles,"Apr 24, 2020",94.58
15856,Seychelles,"Apr 25, 2020",94.58
15857,Seychelles,"Apr 26, 2020",94.58
15858,Seychelles,"Apr 27, 2020",94.58
15859,Seychelles,"Apr 28, 2020",94.58
15860,Seychelles,"Apr 29, 2020",94.58
15964,Sierra Leone,"Apr 1, 2020",49.6
15965,Sierra Leone,"Apr 2, 2020",60.71
15973,Sierra Leone,"Apr 10, 2020",77.64
15974,Sierra Leone,"Apr 11, 2020",80.29
15975,Sierra Leone,"Apr 12, 2020",80.29
15976,Sierra Leone,"Apr 13, 2020",80.29
15977,Sierra Leone,"Apr 14, 2020",80.29
15978,Sierra Leone,"Apr 15, 2020",80.29
15979,Sierra Leone,"Apr 16, 2020",80.29
15980,Sierra Leone,"Apr 17, 2020",80.29
15981,Sierra Leone,"Apr 18, 2020",80.29
15982,Sierra Leone,"Apr 19, 2020",80.29
15983,Sierra Leone,"Apr 20, 2020",80.29
15984,Sierra Leone,"Apr 21, 2020",80.29
15985,Sierra Leone,"Apr 22, 2020",80.29
15986,Sierra Leone,"Apr 23, 2020",80.29
15987,Sierra Leone,"Apr 24, 2020",80.29
15988,Sierra Leone,"Apr 25, 2020",80.29
15989,Sierra Leone,"Apr 26, 2020",70.5
15990,Sierra Leone,"Apr 27, 2020",70.5
15991,Sierra Leone,"Apr 28, 2020",70.5
15992,Sierra Leone,"Apr 29, 2020",70.5
16094,Singapore,"Apr 1, 2020",39.68
16095,Singapore,"Apr 2, 2020",39.68
16103,Singapore,"Apr 10, 2020",80.69
16104,Singapore,"Apr 11, 2020",80.69
16105,Singapore,"Apr 12, 2020",80.69
16106,Singapore,"Apr 13, 2020",80.69
16107,Singapore,"Apr 14, 2020",87.83
16108,Singapore,"Apr 15, 2020",87.83
16109,Singapore,"Apr 16, 2020",87.83
16110,Singapore,"Apr 17, 2020",87.83
16111,Singapore,"Apr 18, 2020",87.83
16112,Singapore,"Apr 19, 2020",87.83
16113,Singapore,"Apr 20, 2020",87.83
16114,Singapore,"Apr 21, 2020",87.83
16115,Singapore,"Apr 22, 2020",87.83
16116,Singapore,"Apr 23, 2020",87.83
16117,Singapore,"Apr 24, 2020",87.83
16118,Singapore,"Apr 25, 2020",87.83
16119,Singapore,"Apr 26, 2020",87.83
16120,Singapore,"Apr 27, 2020",87.83
16121,Singapore,"Apr 28, 2020",87.83
16122,Singapore,"Apr 29, 2020",87.83
16219,Slovakia,"Apr 1, 2020",82.14
16220,Slovakia,"Apr 2, 2020",82.14
16228,Slovakia,"Apr 10, 2020",90.74
16229,Slovakia,"Apr 11, 2020",90.74
16230,Slovakia,"Apr 12, 2020",90.74
16231,Slovakia,"Apr 13, 2020",90.74
16232,Slovakia,"Apr 14, 2020",82.14
16233,Slovakia,"Apr 15, 2020",82.14
16234,Slovakia,"Apr 16, 2020",82.14
16235,Slovakia,"Apr 17, 2020",82.14
16236,Slovakia,"Apr 18, 2020",82.14
16237,Slovakia,"Apr 19, 2020",82.14
16238,Slovakia,"Apr 20, 2020",82.14
16239,Slovakia,"Apr 21, 2020",82.14
16240,Slovakia,"Apr 22, 2020",78.96
16241,Slovakia,"Apr 23, 2020",78.96
16242,Slovakia,"Apr 24, 2020",78.96
16243,Slovakia,"Apr 25, 2020",78.96
16244,Slovakia,"Apr 26, 2020",78.96
16245,Slovakia,"Apr 27, 2020",78.96
16246,Slovakia,"Apr 28, 2020",78.96
16247,Slovakia,"Apr 29, 2020",78.96
16350,Slovenia,"Apr 1, 2020",91.93
16351,Slovenia,"Apr 2, 2020",91.93
16359,Slovenia,"Apr 10, 2020",91.93
16360,Slovenia,"Apr 11, 2020",91.93
16361,Slovenia,"Apr 12, 2020",91.93
16362,Slovenia,"Apr 13, 2020",91.93
16363,Slovenia,"Apr 14, 2020",91.93
16364,Slovenia,"Apr 15, 2020",91.93
16365,Slovenia,"Apr 16, 2020",91.93
16366,Slovenia,"Apr 17, 2020",91.93
16367,Slovenia,"Apr 18, 2020",91.93
16368,Slovenia,"Apr 19, 2020",91.93
16369,Slovenia,"Apr 20, 2020",89.28
16370,Slovenia,"Apr 21, 2020",89.28
16371,Slovenia,"Apr 22, 2020",89.28
16372,Slovenia,"Apr 23, 2020",89.28
16373,Slovenia,"Apr 24, 2020",89.28
16374,Slovenia,"Apr 25, 2020",89.28
16375,Slovenia,"Apr 26, 2020",89.28
16376,Slovenia,"Apr 27, 2020",89.28
16377,Slovenia,"Apr 28, 2020",89.28
16378,Slovenia,"Apr 29, 2020",89.28
16482,Somalia,"Apr 1, 2020",53.57
16483,Somalia,"Apr 2, 2020",53.57
16491,Somalia,"Apr 10, 2020",53.57
16492,Somalia,"Apr 11, 2020",59.39
16493,Somalia,"Apr 12, 2020",59.39
16494,Somalia,"Apr 13, 2020",59.39
16495,Somalia,"Apr 14, 2020",59.39
16496,Somalia,"Apr 15, 2020",59.39
16497,Somalia,"Apr 16, 2020",59.39
16498,Somalia,"Apr 17, 2020",59.39
16499,Somalia,"Apr 18, 2020",59.39
16500,Somalia,"Apr 19, 2020",59.39
16501,Somalia,"Apr 20, 2020",59.39
16502,Somalia,"Apr 21, 2020",59.39
16503,Somalia,"Apr 22, 2020",59.39
16504,Somalia,"Apr 23, 2020",59.39
16505,Somalia,"Apr 24, 2020",59.39
16506,Somalia,"Apr 25, 2020",59.39
16507,Somalia,"Apr 26, 2020",59.39
16508,Somalia,"Apr 27, 2020",59.39
16509,Somalia,"Apr 28, 2020",59.39
16510,Somalia,"Apr 29, 2020",59.39
16613,South Africa,"Apr 1, 2020",91.4
16614,South Africa,"Apr 2, 2020",91.4
16622,South Africa,"Apr 10, 2020",91.4
16623,South Africa,"Apr 11, 2020",91.4
16624,South Africa,"Apr 12, 2020",91.4
16625,South Africa,"Apr 13, 2020",91.4
16626,South Africa,"Apr 14, 2020",91.4
16627,South Africa,"Apr 15, 2020",91.4
16628,South Africa,"Apr 16, 2020",91.4
16629,South Africa,"Apr 17, 2020",91.4
16630,South Africa,"Apr 18, 2020",91.4
16631,South Africa,"Apr 19, 2020",91.4
16632,South Africa,"Apr 20, 2020",91.4
16633,South Africa,"Apr 21, 2020",91.4
16634,South Africa,"Apr 22, 2020",91.4
16635,South Africa,"Apr 23, 2020",91.4
16636,South Africa,"Apr 24, 2020",91.4
16637,South Africa,"Apr 25, 2020",91.4
16638,South Africa,"Apr 26, 2020",91.4
16639,South Africa,"Apr 27, 2020",91.4
16640,South Africa,"Apr 28, 2020",91.4
16641,South Africa,"Apr 29, 2020",91.4
16743,South Korea,"Apr 1, 2020",78.83
16744,South Korea,"Apr 2, 2020",78.83
16752,South Korea,"Apr 10, 2020",83.46
16753,South Korea,"Apr 11, 2020",83.46
16754,South Korea,"Apr 12, 2020",83.46
16755,South Korea,"Apr 13, 2020",83.46
16756,South Korea,"Apr 14, 2020",83.46
16757,South Korea,"Apr 15, 2020",83.46
16758,South Korea,"Apr 16, 2020",83.46
16759,South Korea,"Apr 17, 2020",83.46
16760,South Korea,"Apr 18, 2020",76.85
16761,South Korea,"Apr 19, 2020",76.85
16762,South Korea,"Apr 20, 2020",46.16
16763,South Korea,"Apr 21, 2020",46.16
16764,South Korea,"Apr 22, 2020",46.16
16765,South Korea,"Apr 23, 2020",46.16
16766,South Korea,"Apr 24, 2020",46.16
16767,South Korea,"Apr 25, 2020",46.16
16768,South Korea,"Apr 26, 2020",46.16
16769,South Korea,"Apr 27, 2020",46.16
16770,South Korea,"Apr 28, 2020",46.16
16771,South Korea,"Apr 29, 2020",46.16
16875,South Sudan,"Apr 1, 2020",79.63
16876,South Sudan,"Apr 2, 2020",79.63
16884,South Sudan,"Apr 10, 2020",79.63
16885,South Sudan,"Apr 11, 2020",79.63
16886,South Sudan,"Apr 12, 2020",90.74
16887,South Sudan,"Apr 13, 2020",90.74
16888,South Sudan,"Apr 14, 2020",90.74
16889,South Sudan,"Apr 15, 2020",90.74
16890,South Sudan,"Apr 16, 2020",90.74
16891,South Sudan,"Apr 17, 2020",90.74
16892,South Sudan,"Apr 18, 2020",90.21
16893,South Sudan,"Apr 19, 2020",90.21
16894,South Sudan,"Apr 20, 2020",90.21
16895,South Sudan,"Apr 21, 2020",90.21
16896,South Sudan,"Apr 22, 2020",90.21
16897,South Sudan,"Apr 23, 2020",90.21
16898,South Sudan,"Apr 24, 2020",90.21
16899,South Sudan,"Apr 25, 2020",90.21
16900,South Sudan,"Apr 26, 2020",90.21
16901,South Sudan,"Apr 27, 2020",90.21
16902,South Sudan,"Apr 28, 2020",90.21
16903,South Sudan,"Apr 29, 2020",90.21
17006,Spain,"Apr 1, 2020",89.41
17007,Spain,"Apr 2, 2020",89.41
17015,Spain,"Apr 10, 2020",89.41
17016,Spain,"Apr 11, 2020",89.41
17017,Spain,"Apr 12, 2020",89.41
17018,Spain,"Apr 13, 2020",89.41
17019,Spain,"Apr 14, 2020",89.41
17020,Spain,"Apr 15, 2020",89.41
17021,Spain,"Apr 16, 2020",89.41
17022,Spain,"Apr 17, 2020",89.41
17023,Spain,"Apr 18, 2020",89.41
17024,Spain,"Apr 19, 2020",89.41
17025,Spain,"Apr 20, 2020",89.41
17026,Spain,"Apr 21, 2020",89.41
17027,Spain,"Apr 22, 2020",89.41
17028,Spain,"Apr 23, 2020",89.41
17029,Spain,"Apr 24, 2020",89.41
17030,Spain,"Apr 25, 2020",89.41
17031,Spain,"Apr 26, 2020",89.41
17032,Spain,"Apr 27, 2020",89.41
17033,Spain,"Apr 28, 2020",89.41
17034,Spain,"Apr 29, 2020",89.41
17139,Sri Lanka,"Apr 1, 2020",96.83
17140,Sri Lanka,"Apr 2, 2020",100.0
17148,Sri Lanka,"Apr 10, 2020",100.0
17149,Sri Lanka,"Apr 11, 2020",100.0
17150,Sri Lanka,"Apr 12, 2020",100.0
17151,Sri Lanka,"Apr 13, 2020",100.0
17152,Sri Lanka,"Apr 14, 2020",96.83
17153,Sri Lanka,"Apr 15, 2020",100.0
17154,Sri Lanka,"Apr 16, 2020",96.83
17155,Sri Lanka,"Apr 17, 2020",100.0
17156,Sri Lanka,"Apr 18, 2020",84.92
17157,Sri Lanka,"Apr 19, 2020",84.92
17158,Sri Lanka,"Apr 20, 2020",81.75
17159,Sri Lanka,"Apr 21, 2020",81.75
17160,Sri Lanka,"Apr 22, 2020",79.1
17161,Sri Lanka,"Apr 23, 2020",79.1
17162,Sri Lanka,"Apr 24, 2020",82.27
17163,Sri Lanka,"Apr 25, 2020",82.27
17164,Sri Lanka,"Apr 26, 2020",82.27
17165,Sri Lanka,"Apr 27, 2020",82.27
17166,Sri Lanka,"Apr 28, 2020",82.27
17167,Sri Lanka,"Apr 29, 2020",82.27
17271,Sudan,"Apr 1, 2020",83.46
17272,Sudan,"Apr 2, 2020",83.46
17280,Sudan,"Apr 10, 2020",83.46
17281,Sudan,"Apr 11, 2020",83.46
17282,Sudan,"Apr 12, 2020",83.46
17283,Sudan,"Apr 13, 2020",84.26
17284,Sudan,"Apr 14, 2020",84.26
17285,Sudan,"Apr 15, 2020",84.26
17286,Sudan,"Apr 16, 2020",84.26
17287,Sudan,"Apr 17, 2020",84.26
17288,Sudan,"Apr 18, 2020",83.73
17289,Sudan,"Apr 19, 2020",83.73
17290,Sudan,"Apr 20, 2020",83.73
17291,Sudan,"Apr 21, 2020",83.73
17292,Sudan,"Apr 22, 2020",83.73
17293,Sudan,"Apr 23, 2020",83.73
17294,Sudan,"Apr 24, 2020",83.73
17295,Sudan,"Apr 25, 2020",83.73
17296,Sudan,"Apr 26, 2020",83.73
17297,Sudan,"Apr 27, 2020",83.73
17298,Sudan,"Apr 28, 2020",83.73
17299,Sudan,"Apr 29, 2020",83.73
17403,Suriname,"Apr 1, 2020",71.96
17404,Suriname,"Apr 2, 2020",71.96
17412,Suriname,"Apr 10, 2020",83.07
17413,Suriname,"Apr 11, 2020",83.07
17414,Suriname,"Apr 12, 2020",83.07
17415,Suriname,"Apr 13, 2020",83.07
17416,Suriname,"Apr 14, 2020",83.07
17417,Suriname,"Apr 15, 2020",83.07
17418,Suriname,"Apr 16, 2020",83.07
17419,Suriname,"Apr 17, 2020",83.07
17420,Suriname,"Apr 18, 2020",83.07
17421,Suriname,"Apr 19, 2020",83.07
17422,Suriname,"Apr 20, 2020",83.07
17423,Suriname,"Apr 21, 2020",83.07
17424,Suriname,"Apr 22, 2020",83.07
17425,Suriname,"Apr 23, 2020",83.07
17426,Suriname,"Apr 24, 2020",83.07
17427,Suriname,"Apr 25, 2020",83.07
17428,Suriname,"Apr 26, 2020",83.07
17429,Suriname,"Apr 27, 2020",83.07
17430,Suriname,"Apr 28, 2020",83.07
17431,Suriname,"Apr 29, 2020",83.07
17533,Swaziland,"Apr 1, 2020",81.48
17534,Swaziland,"Apr 2, 2020",81.48
17542,Swaziland,"Apr 10, 2020",81.48
17543,Swaziland,"Apr 11, 2020",81.48
17544,Swaziland,"Apr 12, 2020",81.48
17545,Swaziland,"Apr 13, 2020",81.48
17546,Swaziland,"Apr 14, 2020",81.48
17547,Swaziland,"Apr 15, 2020",81.48
17548,Swaziland,"Apr 16, 2020",81.48
17549,Swaziland,"Apr 17, 2020",81.48
17550,Swaziland,"Apr 18, 2020",81.48
17551,Swaziland,"Apr 19, 2020",81.48
17552,Swaziland,"Apr 20, 2020",81.48
17553,Swaziland,"Apr 21, 2020",81.48
17554,Swaziland,"Apr 22, 2020",81.48
17555,Swaziland,"Apr 23, 2020",81.48
17556,Swaziland,"Apr 24, 2020",81.48
17557,Swaziland,"Apr 25, 2020",81.48
17558,Swaziland,"Apr 26, 2020",81.48
17559,Swaziland,"Apr 27, 2020",81.48
17560,Swaziland,"Apr 28, 2020",81.48
17561,Swaziland,"Apr 29, 2020",81.48
17658,Sweden,"Apr 1, 2020",38.22
17659,Sweden,"Apr 2, 2020",38.22
17667,Sweden,"Apr 10, 2020",45.36
17668,Sweden,"Apr 11, 2020",45.36
17669,Sweden,"Apr 12, 2020",45.36
17670,Sweden,"Apr 13, 2020",45.36
17671,Sweden,"Apr 14, 2020",45.36
17672,Sweden,"Apr 15, 2020",45.36
17673,Sweden,"Apr 16, 2020",45.36
17674,Sweden,"Apr 17, 2020",45.36
17675,Sweden,"Apr 18, 2020",45.36
17676,Sweden,"Apr 19, 2020",45.36
17677,Sweden,"Apr 20, 2020",45.36
17678,Sweden,"Apr 21, 2020",45.36
17679,Sweden,"Apr 22, 2020",45.36
17680,Sweden,"Apr 23, 2020",45.36
17681,Sweden,"Apr 24, 2020",47.35
17682,Sweden,"Apr 25, 2020",47.35
17683,Sweden,"Apr 26, 2020",47.35
17684,Sweden,"Apr 27, 2020",47.35
17685,Sweden,"Apr 28, 2020",47.35
17686,Sweden,"Apr 29, 2020",47.35
17788,Switzerland,"Apr 1, 2020",79.49
17789,Switzerland,"Apr 2, 2020",79.49
17797,Switzerland,"Apr 10, 2020",79.49
17798,Switzerland,"Apr 11, 2020",79.49
17799,Switzerland,"Apr 12, 2020",79.49
17800,Switzerland,"Apr 13, 2020",79.49
17801,Switzerland,"Apr 14, 2020",79.49
17802,Switzerland,"Apr 15, 2020",79.49
17803,Switzerland,"Apr 16, 2020",79.49
17804,Switzerland,"Apr 17, 2020",79.49
17805,Switzerland,"Apr 18, 2020",79.49
17806,Switzerland,"Apr 19, 2020",79.49
17807,Switzerland,"Apr 20, 2020",79.49
17808,Switzerland,"Apr 21, 2020",79.49
17809,Switzerland,"Apr 22, 2020",79.49
17810,Switzerland,"Apr 23, 2020",79.49
17811,Switzerland,"Apr 24, 2020",79.49
17812,Switzerland,"Apr 25, 2020",79.49
17813,Switzerland,"Apr 26, 2020",79.49
17814,Switzerland,"Apr 27, 2020",74.2
17815,Switzerland,"Apr 28, 2020",74.2
17816,Switzerland,"Apr 29, 2020",74.2
17920,Syria,"Apr 1, 2020",84.13
17921,Syria,"Apr 2, 2020",84.13
17929,Syria,"Apr 10, 2020",84.13
17930,Syria,"Apr 11, 2020",84.13
17931,Syria,"Apr 12, 2020",84.13
17932,Syria,"Apr 13, 2020",84.13
17933,Syria,"Apr 14, 2020",84.13
17934,Syria,"Apr 15, 2020",84.13
17935,Syria,"Apr 16, 2020",84.13
17936,Syria,"Apr 17, 2020",83.08
17937,Syria,"Apr 18, 2020",83.08
17938,Syria,"Apr 19, 2020",83.08
17939,Syria,"Apr 20, 2020",83.08
17940,Syria,"Apr 21, 2020",83.08
17941,Syria,"Apr 22, 2020",83.08
17942,Syria,"Apr 23, 2020",80.43
17943,Syria,"Apr 24, 2020",80.43
17944,Syria,"Apr 25, 2020",80.43
17945,Syria,"Apr 26, 2020",80.43
17946,Syria,"Apr 27, 2020",80.43
17947,Syria,"Apr 28, 2020",80.43
17948,Syria,"Apr 29, 2020",80.43
18045,Taiwan,"Apr 1, 2020",29.36
18046,Taiwan,"Apr 2, 2020",29.36
18054,Taiwan,"Apr 10, 2020",29.36
18055,Taiwan,"Apr 11, 2020",29.36
18056,Taiwan,"Apr 12, 2020",29.36
18057,Taiwan,"Apr 13, 2020",29.36
18058,Taiwan,"Apr 14, 2020",29.36
18059,Taiwan,"Apr 15, 2020",29.36
18060,Taiwan,"Apr 16, 2020",29.36
18061,Taiwan,"Apr 17, 2020",29.36
18062,Taiwan,"Apr 18, 2020",29.36
18063,Taiwan,"Apr 19, 2020",29.36
18064,Taiwan,"Apr 20, 2020",29.36
18065,Taiwan,"Apr 21, 2020",29.36
18066,Taiwan,"Apr 22, 2020",29.36
18067,Taiwan,"Apr 23, 2020",29.36
18068,Taiwan,"Apr 24, 2020",29.36
18069,Taiwan,"Apr 25, 2020",29.36
18070,Taiwan,"Apr 26, 2020",29.36
18071,Taiwan,"Apr 27, 2020",29.36
18072,Taiwan,"Apr 28, 2020",29.36
18073,Taiwan,"Apr 29, 2020",29.36
18171,Tanzania,"Apr 1, 2020",48.02
18172,Tanzania,"Apr 2, 2020",48.02
18180,Tanzania,"Apr 10, 2020",48.02
18181,Tanzania,"Apr 11, 2020",48.02
18182,Tanzania,"Apr 12, 2020",53.57
18183,Tanzania,"Apr 13, 2020",53.57
18184,Tanzania,"Apr 14, 2020",53.57
18185,Tanzania,"Apr 15, 2020",53.57
18186,Tanzania,"Apr 16, 2020",53.57
18187,Tanzania,"Apr 17, 2020",53.57
18188,Tanzania,"Apr 18, 2020",53.57
18189,Tanzania,"Apr 19, 2020",53.57
18190,Tanzania,"Apr 20, 2020",53.57
18191,Tanzania,"Apr 21, 2020",53.57
18192,Tanzania,"Apr 22, 2020",53.57
18193,Tanzania,"Apr 23, 2020",53.57
18194,Tanzania,"Apr 24, 2020",53.57
18195,Tanzania,"Apr 25, 2020",53.57
18196,Tanzania,"Apr 26, 2020",53.57
18197,Tanzania,"Apr 27, 2020",53.57
18198,Tanzania,"Apr 28, 2020",53.57
18199,Tanzania,"Apr 29, 2020",53.57
18298,Thailand,"Apr 1, 2020",76.59
